Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-27,1124.56314453125,1287.806181640625,1124.56314453125,1133.6322021484375,4229000,0.0,0
2004-08-30,1160.8394764957263,1178.9775933159722,1052.010775574252,1061.079833984375,931000,0.0,0
2004-08-31,1015.7345419337606,1070.1488923944978,979.4583082932692,1061.079833984375,517000,0.0,0
2004-09-01,1052.0107978686951,1079.217973675644,1024.8036220617462,1033.8726806640625,404000,0.0,0
2004-09-02,1024.8036946614584,1106.4252278645833,988.5274576822917,1088.287109375,759000,0.0,0
2004-09-03,1088.2870092147434,1115.494184445112,1042.9417171641292,1061.079833984375,436000,0.0,0
2004-09-06,1052.0106658935547,1061.0797233581543,997.5963211059569,1015.7344360351562,200000,0.0,0
2004-09-07,1015.7344480140187,1024.8035055855723,961.3201025846962,970.38916015625,229000,0.0,0
2004-09-08,970.3893104409273,988.5274283930942,961.3202514648439,961.3202514648438,130000,0.0,0
2004-09-09,961.3202799479168,961.3202799479168,943.1821614583334,952.251220703125,101000,0.0,0
2004-09-10,943.182133512677,979.4583694170107,943.182133512677,961.3202514648438,112000,0.0,0
2004-09-13,961.3202514648439,970.3893104409273,961.3202514648439,961.3202514648438,83000,0.0,0
2004-09-14,961.3200912475586,1024.8034934997559,961.3200912475586,1015.7344360351562,207000,0.0,0
2004-09-15,1015.7344769021739,1061.0797660495925,1006.6654190726903,1042.941650390625,328000,0.0,0
2004-09-16,1033.8725430575284,1042.9416004527698,988.527256081321,997.5963134765625,148000,0.0,0
2004-09-17,988.5274283930942,997.5964873691776,961.3202514648439,961.3202514648438,84000,0.0,0
2004-09-20,961.3202514648439,961.3202514648439,961.3202514648439,961.3202514648438,0,0.0,0
2004-09-21,961.3203385732706,961.3203385732706,906.9059797861044,934.1131591796875,84000,0.0,0
2004-09-22,915.9748293494209,925.0438870657518,884.2331273422627,893.3021850585938,104000,0.0,0
2004-09-23,893.3021850585936,893.3021850585936,893.3021850585936,893.3021850585938,0,0.0,0
2004-09-24,887.860816200658,888.7677220394737,843.4224300986842,861.560546875,92000,0.0,0
2004-09-27,843.4222935267857,843.4222935267857,817.1220284598214,825.2841796875,60000,0.0,0
2004-09-28,823.4703683035714,825.2841796875,793.54248046875,825.2841796875,87000,0.0,0
2004-09-29,842.5154325875129,847.9568670283364,810.7737316827089,820.7496948242188,85000,0.0,0
2004-09-30,825.2844028472899,870.6296997070311,816.2153434753417,870.6296997070312,93000,0.0,0
2004-10-01,870.6296713917526,882.4194481918493,861.5606123147552,879.69873046875,75000,0.0,0
2004-10-04,900.5574819946288,915.9748809814453,893.3022354125976,906.9058227539062,50000,0.0,0
2004-10-05,915.9748784957393,934.1129949015955,898.7436679101759,899.6505737304688,53000,0.0,0
2004-10-06,897.8368085544912,902.371337890625,870.6296325376885,902.371337890625,53000,0.0,0
2004-10-07,897.8366666898708,898.7435724137999,884.2330808309333,890.5814208984375,17000,0.0,0
2004-10-08,879.69873046875,888.7677895457474,866.0951418532538,879.69873046875,23000,0.0,0
2004-10-11,879.69873046875,879.69873046875,879.69873046875,879.69873046875,0,0.0,0
2004-10-12,879.6986817169985,879.6986817169985,857.0260352809935,869.7227172851562,35000,0.0,0
2004-10-13,866.0950074554771,866.0950074554771,843.42236328125,843.42236328125,18000,0.0,0
2004-10-14,847.9569982580238,847.9569982580238,835.2603159311657,838.887939453125,59000,0.0,0
2004-10-15,837.9809286794355,843.42236328125,825.2842479418682,843.42236328125,52000,0.0,0
2004-10-18,838.8879228674847,838.8879228674847,834.3533935546875,834.3533935546875,20000,0.0,0
2004-10-19,843.4223445929612,847.9568733273319,835.2601928710938,835.2601928710938,8000,0.0,0
2004-10-20,825.2842993218195,826.1912051452501,818.029052734375,818.029052734375,14000,0.0,0
2004-10-21,821.6566482455745,821.6566482455745,769.0561122651735,784.4735107421875,64000,0.0,0
2004-10-22,783.5665407125146,784.4734464309319,761.8008034705003,777.2182006835938,27000,0.0,0
2004-10-25,761.8008348418444,761.8008348418444,733.6867564131574,743.6627197265625,33000,0.0,0
2004-10-26,730.9660399140225,734.5936629408911,698.3174326722052,708.2933959960938,119000,0.0,0
2004-10-27,711.0141418850807,730.0591635427168,698.3174607799899,702.8519897460938,54000,0.0,0
2004-10-28,707.3865356445311,725.5246519431089,671.1103030473757,707.3865356445312,64000,0.0,0
2004-10-29,707.3865224477407,707.3865224477407,671.1102905273438,671.1102905273438,66000,0.0,0
2004-11-01,666.575747680664,666.575747680664,589.4887564522879,634.8340454101562,111000,0.0,0
2004-11-02,616.6959523168103,657.5067138671875,607.6268941945043,657.5067138671875,46000,0.0,0
2004-11-03,657.5067138671875,657.5067138671875,657.5067138671875,657.5067138671875,0,0.0,0
2004-11-04,662.0412867029286,672.0172512970823,648.4376986199917,649.3446044921875,53000,0.0,0
2004-11-05,656.5998100085136,720.9901228684645,649.3445634890825,707.3865356445312,62000,0.0,0
2004-11-08,733.6868223644437,761.8009033203124,725.524669828869,761.8009033203125,112000,0.0,0
2004-11-09,774.4975402470876,779.9389749560836,760.8939534745978,766.3353881835938,76000,0.0,0
2004-11-10,762.7077384011787,775.4044189453125,749.1041521038925,775.4044189453125,107000,0.0,0
2004-11-11,770.869917107757,770.869917107757,753.6387071959366,766.3353881835938,55000,0.0,0
2004-11-12,775.404469457166,789.008056640625,761.800882273707,789.008056640625,31000,0.0,0
2004-11-15,784.4735492524646,789.008078438895,748.1973157610212,761.8009033203125,69000,0.0,0
2004-11-16,743.6627917556289,743.6627917556289,707.3865580114518,730.0592041015625,37000,0.0,0
2004-11-17,720.9901163201583,726.4315511603104,689.2484130859375,689.2484130859375,57000,0.0,0
2004-11-18,685.6207960862379,711.0141589042468,685.6207960862379,707.3865356445312,33000,0.0,0
2004-11-19,710.107378692627,736.4076519775391,710.107378692627,725.5247802734375,37000,0.0,0
