Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-01-01,1813.392578125,1813.392578125,1813.392578125,1813.392578125,0,0.0,0.0
2001-01-02,1813.392578125,1813.392578125,1813.392578125,1813.392578125,0,0.0,0.0
2001-01-03,1813.392578125,1813.392578125,1813.392578125,1813.392578125,0,0.0,0.0
2001-01-04,1842.3604591369628,1853.9476318359375,1833.670079612732,1853.9476318359375,12800,0.0,0.0
2001-01-05,1839.4642065467774,1862.6385587552409,1819.186648364372,1856.844970703125,20400,0.0,0.0
2001-01-08,1856.844970703125,1856.844970703125,1856.844970703125,1856.844970703125,0,0.0,0.0
2001-01-09,1796.011977108465,1801.8055641313956,1740.972900390625,1740.972900390625,21600,0.0,0.0
2001-01-10,1743.8697755544779,1778.6312993196834,1726.489013671875,1726.489013671875,13800,0.0,0.0
2001-01-11,1697.520938918937,1729.385666441306,1683.0369718633146,1694.6241455078125,28800,0.0,0.0
2001-01-12,1636.688434148239,1767.0441501423466,1636.688434148239,1709.1082763671875,18200,0.0,0.0
2001-01-15,1712.0049821442249,1810.4959625044678,1712.0049821442249,1772.837646484375,7600,0.0,0.0
2001-01-16,1775.7344654011276,1848.1543049362472,1775.7344654011276,1842.3607177734375,12800,0.0,0.0
2001-01-17,1813.393009765625,1856.8449189453124,1804.7026279296874,1810.4962158203125,12200,0.0,0.0
2001-01-18,1810.4957267981197,1923.4706601503224,1810.4957267981197,1908.9866943359375,14200,0.0,0.0
2001-01-19,1880.018656071088,1923.4705510496185,1880.018656071088,1897.3994140625,41800,0.0,0.0
2001-01-22,1868.4321468073565,1894.503293041878,1848.1545886249512,1856.844970703125,11400,0.0,0.0
2001-01-23,1856.8447504131611,1894.5030682842548,1856.8447504131611,1882.9158935546875,8800,0.0,0.0
2001-01-24,1911.8839368907684,1920.57431842209,1885.8127922968033,1894.503173828125,38000,0.0,0.0
2001-01-25,1865.5349872868235,1923.4708564572218,1865.5349872868235,1900.2965087890625,9600,0.0,0.0
2001-01-26,1903.1938942649147,1943.749015299479,1900.297099905303,1911.88427734375,30000,0.0,0.0
2001-01-29,1923.4711523153203,1992.9942060134645,1923.4711523153203,1990.097412109375,17000,0.0,0.0
2001-01-30,1972.7169545709833,2024.8592529296875,1972.7169545709833,2024.8592529296875,29400,0.0,0.0
2001-01-31,2024.8589174956842,2085.691588836756,2024.8589174956842,2045.136474609375,49400,0.0,0.0
2001-02-01,2027.7557373046875,2039.3429129464287,2004.5813860212054,2027.7557373046875,18400,0.0,0.0
2001-02-02,1998.7872888589907,2024.8584274093253,1995.8904956867311,2001.68408203125,22200,0.0,0.0
2001-02-05,1943.7487972322433,1952.439179336113,1926.3680330245033,1932.16162109375,19800,0.0,0.0
2001-02-06,1906.0902502828053,1961.1293304581448,1906.0902502828053,1920.57421875,27000,0.0,0.0
2001-02-07,1911.8834309895833,1969.819292534722,1911.8834309895833,1955.3353271484375,14400,0.0,0.0
2001-02-08,1929.264650687644,1943.7486195366503,1877.1223628312212,1885.812744140625,25400,0.0,0.0
2001-02-09,1856.8441979544502,1955.3351538521902,1856.8441979544502,1946.644775390625,17400,0.0,0.0
2001-02-12,1946.644775390625,1946.644775390625,1946.644775390625,1946.644775390625,0,0.0,0.0
2001-02-13,1946.6450117583213,2024.8584274093253,1946.6450117583213,2001.68408203125,17600,0.0,0.0
2001-02-14,2013.271363480055,2126.2463033012377,2007.4777768225583,2105.96875,52800,0.0,0.0
2001-02-15,2100.1757087656038,2201.563501602564,2100.1757087656038,2146.5244140625,66200,0.0,0.0
2001-02-16,2149.4209503387237,2152.317744072334,2068.31072579764,2071.20751953125,17000,0.0,0.0
2001-02-19,2056.7236764090403,2071.2076459612167,1998.787798200335,2027.7557373046875,19600,0.0,0.0
2001-02-20,2024.8589433942523,2027.7557373046875,2004.5813860212054,2027.7557373046875,15800,0.0,0.0
2001-02-21,2013.2714006187273,2016.1681940009125,1978.5098800325047,1984.303466796875,28000,0.0,0.0
2001-02-22,2065.414058140346,2065.414058140346,1998.787798200335,2027.7557373046875,49000,0.0,0.0
2001-02-23,2027.7557373046875,2068.3108520507812,1998.787798200335,2027.7557373046875,33400,0.0,0.0
2001-02-26,2030.652156818966,2053.8265038297386,2030.652156818966,2033.5489501953125,15200,0.0,0.0
2001-02-27,2027.7554419732862,2027.7554419732862,1975.6131591796875,1975.6131591796875,21400,0.0,0.0
2001-02-28,1969.8196696809991,1969.8196696809991,1949.5421142578125,1949.5421142578125,26000,0.0,0.0
2001-03-01,1926.3674533131993,1949.5417986162154,1897.3995216844294,1908.9866943359375,24000,0.0,0.0
2001-03-02,1908.98680450156,1914.7803911616559,1827.8765912602191,1871.3284912109375,29200,0.0,0.0
2001-03-05,1842.3608483155067,1853.9480234621453,1743.8698595690803,1836.5672607421875,28000,0.0,0.0
2001-03-06,1824.9796860982356,1853.9476176236044,1810.4957203355514,1816.289306640625,31000,0.0,0.0
2001-03-07,1845.2576421021663,1871.328786182103,1796.012147728953,1836.5672607421875,59000,0.0,0.0
2001-03-08,1839.4640420612536,1900.296711168791,1735.179466448332,1761.2506103515625,78800,0.0,0.0
2001-03-09,1723.5927534660634,1769.9414661643104,1723.5927534660634,1735.179931640625,60200,0.0,0.0
2001-03-12,1683.0368224333354,1694.6239950490553,1581.649062045785,1619.307373046875,84600,0.0,0.0
2001-03-13,1561.372248444734,1593.2369882089122,1535.301097728588,1564.26904296875,61200,0.0,0.0
2001-03-14,1564.26904296875,1564.26904296875,1564.26904296875,1564.26904296875,0,0.0,0.0
2001-03-15,1506.3327200753347,1622.2044677734375,1506.3327200753347,1622.2044677734375,40400,0.0,0.0
2001-03-16,1564.268763187158,1607.72067327569,1520.8168530986256,1587.443115234375,45800,0.0,0.0
2001-03-19,1558.475006539481,1680.1403416224887,1558.475006539481,1622.2044677734375,23600,0.0,0.0
2001-03-20,1622.2044677734375,1622.2044677734375,1622.2044677734375,1622.2044677734375,0,0.0,0.0
2001-03-21,1578.752268891855,1636.688131970455,1564.268303122205,1619.307373046875,44000,0.0,0.0
2001-03-22,1659.8627857753208,1729.3858343941824,1619.307674080985,1622.2044677734375,43200,0.0,0.0
2001-03-23,1639.5848631168456,1723.591861403751,1639.5848631168456,1720.695068359375,33800,0.0,0.0
2001-03-26,1796.0123763229835,1819.1867295658608,1775.734817235466,1804.7027587890625,53800,0.0,0.0
2001-03-27,1836.8247375981296,1848.5056580280063,1804.7022064159682,1807.6224365234375,18200,25.0,0.0
2001-03-28,1839.7454963846408,1854.3466511178524,1781.3408774517952,1784.2611083984375,22400,0.0,0.0
2001-03-29,1752.1385989972014,1781.3409089804882,1737.537444005558,1760.8992919921875,26000,0.0,0.0
2001-03-30,1760.8986234443132,1790.1009223405706,1737.5367843273075,1757.9783935546875,33000,0.0,0.0
2001-04-02,1760.898997192383,1760.898997192383,1693.7336954752604,1752.1383056640625,26200,0.0,0.0
2001-04-03,1752.1385001177764,1760.8991926183653,1693.7338834471839,1743.3778076171875,20200,0.0,0.0
2001-04-04,1746.2976513170217,1746.2976513170217,1693.7335079663421,1705.4144287109375,16800,0.0,0.0
2001-04-05,1696.6536810371313,1839.7449553414676,1693.7334509492875,1819.3033447265625,61600,0.0,0.0
2001-04-06,1903.9900794615087,1921.5114605608476,1866.0270870796073,1877.7080078125,75800,0.0,0.0
2001-04-09,1874.788079133581,1874.788079133581,1781.3406982421875,1781.3406982421875,30600,0.0,0.0
2001-04-10,1845.5857726050206,1854.3464645635888,1781.3406982421875,1781.3406982421875,24600,0.0,0.0
2001-04-11,1810.543186918218,1813.4634178648603,1781.3408774517952,1784.2611083984375,26600,0.0,0.0
2001-04-12,1839.7452462554738,1898.149857247711,1813.463171308967,1833.90478515625,41600,0.0,0.0
2001-04-13,1819.3038441400108,1898.1500781557095,1819.3038441400108,1857.266845703125,66000,0.0,0.0
2001-04-16,1886.468505859375,1906.9101150559936,1871.867356433219,1886.468505859375,37600,0.0,0.0
2001-04-17,1906.9105799497086,1909.830810546875,1889.3891963667097,1909.830810546875,47200,0.0,0.0
2001-04-18,1909.830971260748,1982.8367423334064,1909.830971260748,1974.0760498046875,69800,0.0,0.0
2001-04-19,2000.3580322265625,2038.3210313783075,1956.5545716668569,2000.3580322265625,63000,0.0,0.0
2001-04-20,1971.1556827320774,2000.3579891429229,1918.5915311925553,1936.1129150390625,32600,0.0,0.0
2001-04-23,1915.6709203335204,1971.1552915017166,1915.6709203335204,1953.6339111328125,30400,0.0,0.0
2001-04-24,1971.1555820544324,1971.1555820544324,1915.671202707715,1968.2353515625,26600,0.0,0.0
2001-04-25,1962.394781949627,1974.0757032707556,1950.7138606284982,1956.5543212890625,51400,0.0,0.0
2001-04-26,1962.394781949627,1974.0757032707556,1950.7138606284982,1956.5543212890625,51400,0.0,0.0
2001-04-27,1965.3151210705676,1976.9960430382976,1941.9532771351076,1968.2353515625,45000,0.0,0.0
2001-04-30,1968.2353515625,1968.2353515625,1968.2353515625,1968.2353515625,0,0.0,0.0
2001-05-01,1947.7935108910103,2012.03857421875,1947.7935108910103,2012.03857421875,55000,0.0,0.0
2001-05-02,2003.27825563478,2020.799639794851,1985.756871474709,2006.198486328125,33800,0.0,0.0
2001-05-03,2006.198486328125,2006.198486328125,2006.198486328125,2006.198486328125,0,0.0,0.0
2001-05-04,2006.198486328125,2006.198486328125,2006.198486328125,2006.198486328125,0,0.0,0.0
2001-05-07,2014.9590784635789,2038.3209228515625,2003.2781562695873,2038.3209228515625,280,0.0,0.0
2001-05-08,2038.3210015955106,2102.566076144366,2023.7198482889523,2073.36376953125,660,0.0,0.0
2001-05-09,2058.762406703404,2082.1242496163504,2017.8791816057478,2044.1612548828125,600,0.0,0.0
2001-05-10,2020.7997474504793,2029.5604399972299,2017.8795166015625,2017.8795166015625,140,0.0,0.0
2001-05-11,2014.9583991555608,2014.9583991555608,1976.9954148236443,1985.756103515625,120,0.0,0.0
2001-05-14,1927.351910015484,1956.5542116823854,1924.431679848794,1944.873291015625,120,0.0,0.0
