Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-01-01,437.9389953613281,437.9389953613281,437.9389953613281,437.9389953613281,0,0.0,0
2001-01-02,437.9389953613281,437.9389953613281,437.9389953613281,437.9389953613281,0,0.0,0
2001-01-03,437.9389953613281,437.9389953613281,437.9389953613281,437.9389953613281,0,0.0,0
2001-01-04,454.3617001488095,455.0459798177083,431.09619140625,431.09619140625,6000,0.0,0
2001-01-05,431.09619140625,431.09619140625,431.09619140625,431.09619140625,6000,0.0,0
2001-01-08,431.09619140625,431.09619140625,431.09619140625,431.09619140625,0,0.0,0
2001-01-09,431.78051917904713,431.78051917904713,417.41064453125,417.41064453125,15000,0.0,0
2001-01-10,420.8320352305537,424.9377136230469,420.8320352305537,424.9377136230469,26000,0.0,0
2001-01-11,424.9377136230469,424.9377136230469,424.9377136230469,424.9377136230469,1000,0.0,0
2001-01-12,424.9377136230469,424.9377136230469,424.9377136230469,424.9377136230469,12000,0.0,0
2001-01-15,424.937551794973,424.937551794973,418.0947570800781,418.0947570800781,9000,0.0,0
2001-01-16,418.77908994613153,424.2533264160156,418.77908994613153,424.2533264160156,6000,0.0,0
2001-01-17,424.2533264160156,424.2533264160156,419.46336950486705,424.2533264160156,8000,0.0,0
2001-01-18,424.9376161636845,445.46600341796875,424.2533365885417,445.46600341796875,21000,0.0,0
2001-01-19,448.2029348179914,472.1527099609375,447.51865552819294,472.1527099609375,37000,0.0,0
2001-01-22,472.1529042042085,472.1529042042085,462.5729902058622,468.73150634765625,40000,0.0,0
2001-01-23,472.1529042042085,472.1529042042085,468.73150634765625,468.73150634765625,18000,0.0,0
2001-01-24,468.7315980432186,468.7315980432186,438.623291015625,438.623291015625,13000,0.0,0
2001-01-25,442.0445730764945,455.73016357421875,442.0445730764945,455.73016357421875,11000,0.0,0
2001-01-26,451.62469482421875,451.62469482421875,451.62469482421875,451.62469482421875,2000,0.0,0
2001-01-29,461.2042236328125,461.2042236328125,455.04571026086103,461.2042236328125,15000,0.0,0
2001-01-30,461.88873291015625,461.88873291015625,455.0459368670428,461.88873291015625,11000,0.0,0
2001-01-31,461.88867574732114,461.88867574732114,452.30876247256185,452.9930419921875,7000,0.0,0
2001-02-01,452.99317486518254,463.94165039062506,452.99317486518254,463.941650390625,14000,0.0,0
2001-02-02,461.88873291015625,478.99572301793984,461.88873291015625,461.88873291015625,80000,0.0,0
2001-02-05,459.1515646863339,459.1515646863339,458.46728515625,458.46728515625,8000,0.0,0
2001-02-06,458.4673012564328,459.1515808105469,458.4673012564328,459.1515808105469,2000,0.0,0
2001-02-07,459.1515646863339,459.1515646863339,458.46728515625,458.46728515625,4000,0.0,0
2001-02-08,461.2042236328125,461.8885028963627,461.2042236328125,461.2042236328125,8000,0.0,0
2001-02-09,465.31005859375,465.31005859375,459.1515431123621,465.31005859375,45000,0.0,0
2001-02-12,465.31005859375,465.31005859375,465.31005859375,465.31005859375,0,0.0,0
2001-02-13,459.83586036466096,459.83586036466096,459.1515808105469,459.1515808105469,6000,0.0,0
2001-02-14,459.83579799107144,469.41571044921875,459.83579799107144,469.41571044921875,14000,0.0,0
2001-02-15,469.41580676481215,473.521484375,469.41580676481215,473.521484375,15000,0.0,0
2001-02-16,474.20573405978047,486.52276611328125,474.20573405978047,486.52276611328125,57000,0.0,0
2001-02-19,486.52284902155145,486.52284902155145,472.1529758436997,478.3114929199219,5000,0.0,0
2001-02-20,478.31154578840227,485.838623046875,478.31154578840227,485.838623046875,28000,0.0,0
2001-02-21,485.8383981365047,499.52398681640625,485.8383981365047,499.52398681640625,40000,0.0,0
2001-02-22,498.83983625139507,498.83983625139507,478.9957275390625,478.9957275390625,19000,0.0,0
2001-02-23,478.9957275390625,489.2599217006138,478.9957275390625,478.9957275390625,10000,0.0,0
2001-02-26,478.99582553917253,489.26002180072624,478.99582553917253,485.838623046875,18000,0.0,0
2001-02-27,484.46993689103556,484.46993689103556,481.7328186035156,481.7328186035156,4000,0.0,0
2001-02-28,485.15434329610474,485.838623046875,479.6801052899428,485.838623046875,15000,0.0,0
2001-03-01,485.1541187025096,499.52398681640625,471.4685300226081,499.52398681640625,46000,0.0,0
2001-03-02,499.52421806227994,499.52421806227994,480.36438504071305,485.838623046875,14000,0.0,0
2001-03-05,485.838623046875,485.838623046875,485.838623046875,485.838623046875,7000,0.0,0
2001-03-06,485.1542594909668,492.68133544921875,481.04858169555666,492.68133544921875,9000,0.0,0
2001-03-07,491.99703004568215,509.7882995605469,491.99703004568215,509.7882995605469,35000,0.0,0
2001-03-08,509.10400390625,509.78828348139285,506.3668856056788,509.10400390625,7000,0.0,0
2001-03-09,509.10407070259066,509.10407070259066,500.20843505859375,500.20843505859375,30000,0.0,0
2001-03-12,500.20843505859375,500.20843505859375,500.20843505859375,500.20843505859375,1000,0.0,0
2001-03-13,499.5242941541958,502.2614135742188,492.6814956041383,502.26141357421875,31000,0.0,0
2001-03-14,502.2614135742188,502.2614135742188,502.2614135742188,502.26141357421875,0,0.0,0
2001-03-15,492.68134445440575,500.8927001953125,478.9957515528945,500.8927001953125,29000,0.0,0
2001-03-16,500.89264867322197,509.7882831441945,494.04985292632,496.1026916503906,40000,0.0,0
2001-03-19,496.7870990591989,496.7870990591989,485.838623046875,485.838623046875,6000,0.0,0
2001-03-20,485.838623046875,485.838623046875,485.838623046875,485.838623046875,0,0.0,0
2001-03-21,490.62841017873666,520.0524291992188,485.83845359400704,520.0524291992188,27000,0.0,0
2001-03-22,520.0525885247565,526.8953857421875,513.2097913073255,526.8953857421875,20000,0.0,0
2001-03-23,525.5268262987013,526.8953857421875,517.9997493595272,526.8953857421875,33000,0.0,0
2001-03-26,528.2637585449219,547.423583984375,524.8423611450195,547.423583984375,51000,0.0,0
2001-03-27,547.4235908742331,570.1182874808281,547.4235908742331,560.490234375,31000,4.0,0
2001-03-28,560.4903788070009,560.4903788070009,530.9184937901898,548.1114501953125,16000,0.0,0
2001-03-29,548.1113451385498,557.0516807556153,548.1113451385498,550.1744995117188,21000,0.0,0
2001-03-30,550.1745442708334,550.1745442708334,515.7886352539062,515.7886352539062,35000,0.0,0
2001-04-02,536.4201886511796,536.4201886511796,519.2272338867188,519.2272338867188,9000,0.0,0
2001-04-03,541.2340349691168,550.1743684565355,541.2340349691168,541.9217529296875,13000,0.0,0
2001-04-04,541.9218468996557,557.0516446557375,541.9218468996557,555.6762084960938,35000,0.0,0
2001-04-05,555.6762954843944,560.4903227967592,555.6762954843944,556.364013671875,25000,0.0,0
2001-04-06,556.3638738120475,563.9287719726562,553.6130017536443,563.9287719726562,42000,0.0,0
2001-04-09,563.9287719726562,572.1813881478658,563.2410539580554,563.9287719726562,68000,0.0,0
2001-04-10,563.9287980668582,570.8059785310883,562.5533619740123,564.6165161132812,40000,0.0,0
2001-04-11,565.3042609279141,565.3042609279141,560.490234375,560.490234375,19000,0.0,0
2001-04-12,560.490234375,560.490234375,560.490234375,560.490234375,4000,0.0,0
2001-04-13,563.2411066909509,563.2411066909509,560.490234375,560.490234375,9000,0.0,0
2001-04-16,539.858814691116,546.0482788085938,539.858814691116,546.0482788085938,4000,0.0,0
2001-04-17,550.1746520608323,552.2378070060604,541.2343139648438,541.2343139648438,7000,0.0,0
2001-04-18,550.1745164617062,554.300825335169,549.486798316129,552.2376708984375,20000,0.0,0
2001-04-19,550.174568128882,557.051750230493,550.174568128882,553.6131591796875,13000,0.0,0
2001-04-20,560.4902713775635,560.4902713775635,550.1744995117188,550.1744995117188,10000,0.0,0
2001-04-23,563.9287980668582,564.6165161132812,561.1779258811663,564.6165161132812,17000,0.0,0
2001-04-24,557.7393098412491,563.9287719726562,557.0515918266483,563.9287719726562,22000,0.0,0
2001-04-25,550.1746474133895,563.2412952894575,550.1746474133895,550.8623657226562,17000,0.0,0
2001-04-26,550.1746474133895,563.2412952894575,550.1746474133895,550.8623657226562,17000,0.0,0
2001-04-27,528.1675625,528.1675625,515.7886352539062,515.7886352539062,36000,0.0,0
2001-04-30,515.7886352539062,515.7886352539062,515.7886352539062,515.7886352539062,0,0.0,0
2001-05-01,516.476311416626,550.1744995117188,516.476311416626,550.1744995117188,56000,0.0,0
2001-05-02,549.4868547867756,549.4868547867756,529.5430265154158,539.1710815429688,27000,0.0,0
2001-05-03,539.1710815429688,539.1710815429688,539.1710815429688,539.1710815429688,0,0.0,0
